control;ano;quantidade_kg;type
tintas_brsmagna;1970;0;processamento_americanas_e_hibridas
tintas_brsmargot;1970;0;processamento_americanas_e_hibridas
tintas_brsmorena;1970;0;processamento_americanas_e_hibridas
tintas_brsnubia;1970;0;processamento_americanas_e_hibridas
tintas_brsrubea;1970;0;processamento_americanas_e_hibridas
tintas_brsvioleta;1970;0;processamento_americanas_e_hibridas
tintas_brsvitoria;1970;0;processamento_americanas_e_hibridas
tintas_champagnon_champanheta;1970;0;processamento_americanas_e_hibridas
tintas_colecoes;1970;0;processamento_americanas_e_hibridas
tintas_concord;1970;5407624;processamento_americanas_e_hibridas
tintas_concordclone30;1970;0;processamento_americanas_e_hibridas
tintas_couderc;1970;2713692;processamento_americanas_e_hibridas
tintas_cynthiana_1;1970;568653;processamento_americanas_e_hibridas
tintas_herbemont;1970;62053013;processamento_americanas_e_hibridas
tintas_iac138022;1970;0;processamento_americanas_e_hibridas
tintas_isabel;1970;193840398;processamento_americanas_e_hibridas
tintas_isabelprecoce;1970;0;processamento_americanas_e_hibridas
tintas_jacquez;1970;390593;processamento_americanas_e_hibridas
tintas_kyoko;1970;0;processamento_americanas_e_hibridas
tintas_laot;1970;134384;processamento_americanas_e_hibridas
tintas_misturadeuvasamericanastinto;1970;0;processamento_americanas_e_hibridas
tintas_oberlin;1970;15682;processamento_americanas_e_hibridas
tintas_othello;1970;33013;processamento_americanas_e_hibridas
tintas_paco;1970;0;processamento_americanas_e_hibridas
tintas_patricia;1970;0;processamento_americanas_e_hibridas
tintas_seibel;1970;11803494;processamento_americanas_e_hibridas
tintas_seibel2_seibeleto;1970;0;processamento_americanas_e_hibridas
tintas_seyvewillard_tinta;1970;0;processamento_americanas_e_hibridas
tintas_vênus;1970;0;processamento_americanas_e_hibridas
brancaserosadas;1970;985007;processamento_americanas_e_hibridas
brancaserosadas_baco;1970;4647;processamento_americanas_e_hibridas
brancaserosadas_bokay;1970;0;processamento_americanas_e_hibridas
brancaserosadas_brsbibiana;1970;0;processamento_americanas_e_hibridas
brancaserosadas_brsclara;1970;0;processamento_americanas_e_hibridas
brancaserosadas_brslorena;1970;0;processamento_americanas_e_hibridas
brancaserosadas_couderc13;1970;0;processamento_americanas_e_hibridas
brancaserosadas_delaware;1970;22705;processamento_americanas_e_hibridas
brancaserosadas_donazilla;1970;0;processamento_americanas_e_hibridas
brancaserosadas_dutchess;1970;0;processamento_americanas_e_hibridas
brancaserosadas_goethe;1970;311458;processamento_americanas_e_hibridas
brancaserosadas_iac;1970;0;processamento_americanas_e_hibridas
brancaserosadas_juliana;1970;0;processamento_americanas_e_hibridas
brancaserosadas_martha;1970;15045;processamento_americanas_e_hibridas
brancaserosadas_misturadeuvasamericanas;1970;0;processamento_americanas_e_hibridas
brancaserosadas_moscatoembrapa;1970;0;processamento_americanas_e_hibridas
brancaserosadas_niagara;1970;631152;processamento_americanas_e_hibridas
brancaserosadas_niagarabranca;1970;0;processamento_americanas_e_hibridas
brancaserosadas_niagararosada;1970;0;processamento_americanas_e_hibridas
brancaserosadas_poloske;1970;0;processamento_americanas_e_hibridas
brancaserosadas_selecoes;1970;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard;1970;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard5276;1970;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard12375;1970;0;processamento_americanas_e_hibridas
brancaserosadas_tardiadecaxias;1970;0;processamento_americanas_e_hibridas
brancaserosadas_outras;1970;0;processamento_americanas_e_hibridas
tintas;1971;193695427;processamento_americanas_e_hibridas
tintas_bacarina;1971;106962;processamento_americanas_e_hibridas
tintas_bailey;1971;0;processamento_americanas_e_hibridas
tintas_bordo;1971;7227090;processamento_americanas_e_hibridas
tintas_bourdin_s;1971;0;processamento_americanas_e_hibridas
tintas_brscarmen;1971;0;processamento_americanas_e_hibridas
tintas_brscora;1971;0;processamento_americanas_e_hibridas
tintas_brsmagna;1971;0;processamento_americanas_e_hibridas
tintas_brsmargot;1971;0;processamento_americanas_e_hibridas
tintas_brsmorena;1971;0;processamento_americanas_e_hibridas
tintas_brsnubia;1971;0;processamento_americanas_e_hibridas
tintas_brsrubea;1971;0;processamento_americanas_e_hibridas
tintas_brsvioleta;1971;0;processamento_americanas_e_hibridas
tintas_brsvitoria;1971;0;processamento_americanas_e_hibridas
tintas_champagnon_champanheta;1971;0;processamento_americanas_e_hibridas
tintas_colecoes;1971;0;processamento_americanas_e_hibridas
tintas_concord;1971;3726469;processamento_americanas_e_hibridas
tintas_concordclone30;1971;0;processamento_americanas_e_hibridas
tintas_couderc;1971;2835642;processamento_americanas_e_hibridas
tintas_cynthiana_1;1971;419550;processamento_americanas_e_hibridas
tintas_herbemont;1971;43864620;processamento_americanas_e_hibridas
tintas_iac138022;1971;0;processamento_americanas_e_hibridas
tintas_isabel;1971;126754464;processamento_americanas_e_hibridas
tintas_isabelprecoce;1971;0;processamento_americanas_e_hibridas
tintas_jacquez;1971;203081;processamento_americanas_e_hibridas
tintas_kyoko;1971;0;processamento_americanas_e_hibridas
tintas_laot;1971;106917;processamento_americanas_e_hibridas
tintas_misturadeuvasamericanastinto;1971;0;processamento_americanas_e_hibridas
tintas_oberlin;1971;34722;processamento_americanas_e_hibridas
tintas_othello;1971;106190;processamento_americanas_e_hibridas
tintas_paco;1971;0;processamento_americanas_e_hibridas
tintas_patricia;1971;0;processamento_americanas_e_hibridas
tintas_seibel;1971;8309720;processamento_americanas_e_hibridas
tintas_seibel2_seibeleto;1971;0;processamento_americanas_e_hibridas
tintas_seyvewillard_tinta;1971;0;processamento_americanas_e_hibridas
tintas_vênus;1971;0;processamento_americanas_e_hibridas
brancaserosadas;1971;557294;processamento_americanas_e_hibridas
brancaserosadas_baco;1971;5873;processamento_americanas_e_hibridas
brancaserosadas_bokay;1971;0;processamento_americanas_e_hibridas
brancaserosadas_brsbibiana;1971;0;processamento_americanas_e_hibridas
brancaserosadas_brsclara;1971;0;processamento_americanas_e_hibridas
brancaserosadas_brslorena;1971;0;processamento_americanas_e_hibridas
brancaserosadas_couderc13;1971;0;processamento_americanas_e_hibridas
brancaserosadas_delaware;1971;22883;processamento_americanas_e_hibridas
brancaserosadas_donazilla;1971;0;processamento_americanas_e_hibridas
brancaserosadas_dutchess;1971;0;processamento_americanas_e_hibridas
brancaserosadas_goethe;1971;267549;processamento_americanas_e_hibridas
brancaserosadas_iac;1971;0;processamento_americanas_e_hibridas
brancaserosadas_juliana;1971;0;processamento_americanas_e_hibridas
brancaserosadas_martha;1971;21972;processamento_americanas_e_hibridas
brancaserosadas_misturadeuvasamericanas;1971;0;processamento_americanas_e_hibridas
brancaserosadas_moscatoembrapa;1971;0;processamento_americanas_e_hibridas
brancaserosadas_niagara;1971;239017;processamento_americanas_e_hibridas
brancaserosadas_niagarabranca;1971;0;processamento_americanas_e_hibridas
brancaserosadas_niagararosada;1971;0;processamento_americanas_e_hibridas
brancaserosadas_poloske;1971;0;processamento_americanas_e_hibridas
brancaserosadas_selecoes;1971;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard;1971;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard5276;1971;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard12375;1971;0;processamento_americanas_e_hibridas
brancaserosadas_tardiadecaxias;1971;0;processamento_americanas_e_hibridas
brancaserosadas_outras;1971;0;processamento_americanas_e_hibridas
tintas;1972;187251954;processamento_americanas_e_hibridas
tintas_bacarina;1972;67464;processamento_americanas_e_hibridas
tintas_bailey;1972;0;processamento_americanas_e_hibridas
tintas_bordo;1972;6530686;processamento_americanas_e_hibridas
tintas_bourdin_s;1972;0;processamento_americanas_e_hibridas
tintas_brscarmen;1972;0;processamento_americanas_e_hibridas
tintas_brscora;1972;0;processamento_americanas_e_hibridas
tintas_brsmagna;1972;0;processamento_americanas_e_hibridas
tintas_brsmargot;1972;0;processamento_americanas_e_hibridas
tintas_brsmorena;1972;0;processamento_americanas_e_hibridas
tintas_brsnubia;1972;0;processamento_americanas_e_hibridas
tintas_brsrubea;1972;0;processamento_americanas_e_hibridas
tintas_brsvioleta;1972;0;processamento_americanas_e_hibridas
tintas_brsvitoria;1972;0;processamento_americanas_e_hibridas
tintas_champagnon_champanheta;1972;0;processamento_americanas_e_hibridas
tintas_colecoes;1972;0;processamento_americanas_e_hibridas
tintas_concord;1972;2262221;processamento_americanas_e_hibridas
tintas_concordclone30;1972;0;processamento_americanas_e_hibridas
tintas_couderc;1972;2550812;processamento_americanas_e_hibridas
tintas_cynthiana_1;1972;535172;processamento_americanas_e_hibridas
tintas_herbemont;1972;45765536;processamento_americanas_e_hibridas
tintas_iac138022;1972;0;processamento_americanas_e_hibridas
tintas_isabel;1972;120365492;processamento_americanas_e_hibridas
tintas_isabelprecoce;1972;0;processamento_americanas_e_hibridas
tintas_jacquez;1972;278191;processamento_americanas_e_hibridas
tintas_kyoko;1972;0;processamento_americanas_e_hibridas
tintas_laot;1972;63740;processamento_americanas_e_hibridas
tintas_misturadeuvasamericanastinto;1972;0;processamento_americanas_e_hibridas
tintas_oberlin;1972;11136;processamento_americanas_e_hibridas
tintas_othello;1972;34525;processamento_americanas_e_hibridas
tintas_paco;1972;0;processamento_americanas_e_hibridas
tintas_patricia;1972;0;processamento_americanas_e_hibridas
tintas_seibel;1972;8786979;processamento_americanas_e_hibridas
tintas_seibel2_seibeleto;1972;0;processamento_americanas_e_hibridas
tintas_seyvewillard_tinta;1972;0;processamento_americanas_e_hibridas
tintas_vênus;1972;0;processamento_americanas_e_hibridas
brancaserosadas;1972;898576;processamento_americanas_e_hibridas
brancaserosadas_baco;1972;5084;processamento_americanas_e_hibridas
brancaserosadas_bokay;1972;0;processamento_americanas_e_hibridas
brancaserosadas_brsbibiana;1972;0;processamento_americanas_e_hibridas
brancaserosadas_brsclara;1972;0;processamento_americanas_e_hibridas
brancaserosadas_brslorena;1972;0;processamento_americanas_e_hibridas
brancaserosadas_couderc13;1972;0;processamento_americanas_e_hibridas
brancaserosadas_delaware;1972;7517;processamento_americanas_e_hibridas
brancaserosadas_donazilla;1972;0;processamento_americanas_e_hibridas
brancaserosadas_dutchess;1972;0;processamento_americanas_e_hibridas
brancaserosadas_goethe;1972;472553;processamento_americanas_e_hibridas
brancaserosadas_iac;1972;0;processamento_americanas_e_hibridas
brancaserosadas_juliana;1972;0;processamento_americanas_e_hibridas
brancaserosadas_martha;1972;14716;processamento_americanas_e_hibridas
brancaserosadas_misturadeuvasamericanas;1972;0;processamento_americanas_e_hibridas
brancaserosadas_moscatoembrapa;1972;0;processamento_americanas_e_hibridas
brancaserosadas_niagara;1972;253262;processamento_americanas_e_hibridas
brancaserosadas_niagarabranca;1972;0;processamento_americanas_e_hibridas
brancaserosadas_niagararosada;1972;0;processamento_americanas_e_hibridas
brancaserosadas_poloske;1972;0;processamento_americanas_e_hibridas
brancaserosadas_selecoes;1972;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard;1972;145444;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard5276;1972;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard12375;1972;0;processamento_americanas_e_hibridas
brancaserosadas_tardiadecaxias;1972;0;processamento_americanas_e_hibridas
brancaserosadas_outras;1972;0;processamento_americanas_e_hibridas
tintas;1973;161593877;processamento_americanas_e_hibridas
tintas_bacarina;1973;58690;processamento_americanas_e_hibridas
tintas_bailey;1973;0;processamento_americanas_e_hibridas
tintas_bordo;1973;5584243;processamento_americanas_e_hibridas
tintas_bourdin_s;1973;0;processamento_americanas_e_hibridas
tintas_brscarmen;1973;0;processamento_americanas_e_hibridas
tintas_brscora;1973;0;processamento_americanas_e_hibridas
tintas_brsmagna;1973;0;processamento_americanas_e_hibridas
tintas_brsmargot;1973;0;processamento_americanas_e_hibridas
tintas_brsmorena;1973;0;processamento_americanas_e_hibridas
tintas_brsnubia;1973;0;processamento_americanas_e_hibridas
tintas_brsrubea;1973;0;processamento_americanas_e_hibridas
tintas_brsvioleta;1973;0;processamento_americanas_e_hibridas
tintas_brsvitoria;1973;0;processamento_americanas_e_hibridas
tintas_champagnon_champanheta;1973;0;processamento_americanas_e_hibridas
tintas_colecoes;1973;0;processamento_americanas_e_hibridas
tintas_concord;1973;1850704;processamento_americanas_e_hibridas
tintas_concordclone30;1973;0;processamento_americanas_e_hibridas
tintas_couderc;1973;2602220;processamento_americanas_e_hibridas
tintas_cynthiana_1;1973;360571;processamento_americanas_e_hibridas
tintas_herbemont;1973;33214347;processamento_americanas_e_hibridas
tintas_iac138022;1973;0;processamento_americanas_e_hibridas
tintas_isabel;1973;109787700;processamento_americanas_e_hibridas
tintas_isabelprecoce;1973;0;processamento_americanas_e_hibridas
tintas_jacquez;1973;302686;processamento_americanas_e_hibridas
tintas_kyoko;1973;0;processamento_americanas_e_hibridas
tintas_laot;1973;80995;processamento_americanas_e_hibridas
tintas_misturadeuvasamericanastinto;1973;0;processamento_americanas_e_hibridas
tintas_oberlin;1973;9483;processamento_americanas_e_hibridas
tintas_othello;1973;17358;processamento_americanas_e_hibridas
tintas_paco;1973;0;processamento_americanas_e_hibridas
tintas_patricia;1973;0;processamento_americanas_e_hibridas
tintas_seibel;1973;7724880;processamento_americanas_e_hibridas
tintas_seibel2_seibeleto;1973;0;processamento_americanas_e_hibridas
tintas_seyvewillard_tinta;1973;0;processamento_americanas_e_hibridas
tintas_vênus;1973;0;processamento_americanas_e_hibridas
brancaserosadas;1973;231984;processamento_americanas_e_hibridas
brancaserosadas_baco;1973;0;processamento_americanas_e_hibridas
brancaserosadas_bokay;1973;0;processamento_americanas_e_hibridas
brancaserosadas_brsbibiana;1973;0;processamento_americanas_e_hibridas
brancaserosadas_brsclara;1973;0;processamento_americanas_e_hibridas
brancaserosadas_brslorena;1973;0;processamento_americanas_e_hibridas
brancaserosadas_couderc13;1973;0;processamento_americanas_e_hibridas
brancaserosadas_delaware;1973;0;processamento_americanas_e_hibridas
brancaserosadas_donazilla;1973;0;processamento_americanas_e_hibridas
brancaserosadas_dutchess;1973;0;processamento_americanas_e_hibridas
brancaserosadas_goethe;1973;113941;processamento_americanas_e_hibridas
brancaserosadas_iac;1973;0;processamento_americanas_e_hibridas
brancaserosadas_juliana;1973;0;processamento_americanas_e_hibridas
brancaserosadas_martha;1973;5126;processamento_americanas_e_hibridas
brancaserosadas_misturadeuvasamericanas;1973;0;processamento_americanas_e_hibridas
brancaserosadas_moscatoembrapa;1973;0;processamento_americanas_e_hibridas
brancaserosadas_niagara;1973;112917;processamento_americanas_e_hibridas
brancaserosadas_niagarabranca;1973;0;processamento_americanas_e_hibridas
brancaserosadas_niagararosada;1973;0;processamento_americanas_e_hibridas
brancaserosadas_poloske;1973;0;processamento_americanas_e_hibridas
brancaserosadas_selecoes;1973;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard;1973;0;processamento_americanas_e_hibridas
brancaserosadas_seyvevillard5276;1973;0;processamento_americanas_e_hibridas
