pais;ano;quantidade_valor;quantidade_kg;type
espanha;1977;98238;105667;importacao_vinhos_de_mesa
estados unidos;1977;3275;2250;importacao_vinhos_de_mesa
franca;1977;476983;322033;importacao_vinhos_de_mesa
georgia;1977;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;1977;0;0;importacao_vinhos_de_mesa
grecia;1977;0;0;importacao_vinhos_de_mesa
hong kong;1977;0;0;importacao_vinhos_de_mesa
hungria;1977;0;0;importacao_vinhos_de_mesa
ionesia;1977;0;0;importacao_vinhos_de_mesa
irlaa;1977;0;0;importacao_vinhos_de_mesa
israel;1977;0;0;importacao_vinhos_de_mesa
italia;1977;349392;348461;importacao_vinhos_de_mesa
japao;1977;0;0;importacao_vinhos_de_mesa
iugoslavia;1977;1570;1764;importacao_vinhos_de_mesa
libano;1977;0;0;importacao_vinhos_de_mesa
luxemburgo;1977;0;0;importacao_vinhos_de_mesa
macedonia;1977;0;0;importacao_vinhos_de_mesa
marrocos;1977;0;0;importacao_vinhos_de_mesa
mexico;1977;0;0;importacao_vinhos_de_mesa
moldavia;1977;0;0;importacao_vinhos_de_mesa
montenegro;1977;0;0;importacao_vinhos_de_mesa
noruega;1977;0;0;importacao_vinhos_de_mesa
nova zelaia;1977;0;0;importacao_vinhos_de_mesa
paises baixos _holaa;1977;0;0;importacao_vinhos_de_mesa
panama;1977;0;0;importacao_vinhos_de_mesa
peru;1977;0;0;importacao_vinhos_de_mesa
porto rico;1977;0;0;importacao_vinhos_de_mesa
portugal;1977;1847604;2132582;importacao_vinhos_de_mesa
reino unido;1977;0;0;importacao_vinhos_de_mesa
republica dominicana;1977;0;0;importacao_vinhos_de_mesa
romênia;1977;0;0;importacao_vinhos_de_mesa
russia;1977;0;0;importacao_vinhos_de_mesa
san marino;1977;0;0;importacao_vinhos_de_mesa
servia;1977;0;0;importacao_vinhos_de_mesa
siria;1977;0;0;importacao_vinhos_de_mesa
suazilaia;1977;0;0;importacao_vinhos_de_mesa
suica;1977;0;0;importacao_vinhos_de_mesa
tcheca, republica;1977;0;0;importacao_vinhos_de_mesa
tunisia;1977;0;0;importacao_vinhos_de_mesa
turquia;1977;0;0;importacao_vinhos_de_mesa
ucrania;1977;0;0;importacao_vinhos_de_mesa
uruguai;1977;33975;24191;importacao_vinhos_de_mesa
nao consta na tabela;1977;0;0;importacao_vinhos_de_mesa
nao declarados;1977;0;0;importacao_vinhos_de_mesa
outros;1977;642;450;importacao_vinhos_de_mesa
africa do sul;1978;0;0;importacao_vinhos_de_mesa
alemanha;1978;668631;437831;importacao_vinhos_de_mesa
argelia;1978;0;0;importacao_vinhos_de_mesa
arabia saudita;1978;0;0;importacao_vinhos_de_mesa
argentina;1978;709813;614134;importacao_vinhos_de_mesa
armênia;1978;0;0;importacao_vinhos_de_mesa
australia;1978;0;0;importacao_vinhos_de_mesa
austria;1978;386;600;importacao_vinhos_de_mesa
bermudas;1978;0;0;importacao_vinhos_de_mesa
belgica;1978;0;0;importacao_vinhos_de_mesa
bolivia;1978;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;1978;0;0;importacao_vinhos_de_mesa
brasil;1978;0;0;importacao_vinhos_de_mesa
bulgaria;1978;0;0;importacao_vinhos_de_mesa
canada;1978;0;0;importacao_vinhos_de_mesa
chile;1978;3415769;3742918;importacao_vinhos_de_mesa
china;1978;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;1978;0;0;importacao_vinhos_de_mesa
croacia;1978;0;0;importacao_vinhos_de_mesa
cuba;1978;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;1978;0;0;importacao_vinhos_de_mesa
eslovênia;1978;0;0;importacao_vinhos_de_mesa
eslovaquia;1978;0;0;importacao_vinhos_de_mesa
espanha;1978;75364;87767;importacao_vinhos_de_mesa
estados unidos;1978;67752;58050;importacao_vinhos_de_mesa
franca;1978;633098;355292;importacao_vinhos_de_mesa
georgia;1978;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;1978;0;0;importacao_vinhos_de_mesa
grecia;1978;0;0;importacao_vinhos_de_mesa
hong kong;1978;0;0;importacao_vinhos_de_mesa
hungria;1978;0;0;importacao_vinhos_de_mesa
ionesia;1978;0;0;importacao_vinhos_de_mesa
irlaa;1978;0;0;importacao_vinhos_de_mesa
israel;1978;0;0;importacao_vinhos_de_mesa
italia;1978;268114;250535;importacao_vinhos_de_mesa
japao;1978;0;0;importacao_vinhos_de_mesa
iugoslavia;1978;1630;1764;importacao_vinhos_de_mesa
libano;1978;0;0;importacao_vinhos_de_mesa
luxemburgo;1978;0;0;importacao_vinhos_de_mesa
macedonia;1978;0;0;importacao_vinhos_de_mesa
marrocos;1978;0;0;importacao_vinhos_de_mesa
mexico;1978;0;0;importacao_vinhos_de_mesa
moldavia;1978;0;0;importacao_vinhos_de_mesa
montenegro;1978;0;0;importacao_vinhos_de_mesa
noruega;1978;0;0;importacao_vinhos_de_mesa
nova zelaia;1978;0;0;importacao_vinhos_de_mesa
paises baixos _holaa;1978;0;0;importacao_vinhos_de_mesa
panama;1978;0;0;importacao_vinhos_de_mesa
peru;1978;0;0;importacao_vinhos_de_mesa
porto rico;1978;0;0;importacao_vinhos_de_mesa
portugal;1978;2706030;2763298;importacao_vinhos_de_mesa
reino unido;1978;0;0;importacao_vinhos_de_mesa
republica dominicana;1978;0;0;importacao_vinhos_de_mesa
romênia;1978;0;0;importacao_vinhos_de_mesa
russia;1978;0;0;importacao_vinhos_de_mesa
san marino;1978;0;0;importacao_vinhos_de_mesa
servia;1978;0;0;importacao_vinhos_de_mesa
siria;1978;0;0;importacao_vinhos_de_mesa
suazilaia;1978;0;0;importacao_vinhos_de_mesa
suica;1978;0;0;importacao_vinhos_de_mesa
tcheca, republica;1978;0;0;importacao_vinhos_de_mesa
tunisia;1978;0;0;importacao_vinhos_de_mesa
turquia;1978;0;0;importacao_vinhos_de_mesa
ucrania;1978;0;0;importacao_vinhos_de_mesa
uruguai;1978;33900;32371;importacao_vinhos_de_mesa
nao consta na tabela;1978;0;0;importacao_vinhos_de_mesa
nao declarados;1978;0;0;importacao_vinhos_de_mesa
outros;1978;1210;1347;importacao_vinhos_de_mesa
africa do sul;1979;0;0;importacao_vinhos_de_mesa
alemanha;1979;691404;433478;importacao_vinhos_de_mesa
argelia;1979;0;0;importacao_vinhos_de_mesa
arabia saudita;1979;0;0;importacao_vinhos_de_mesa
argentina;1979;888941;646978;importacao_vinhos_de_mesa
armênia;1979;0;0;importacao_vinhos_de_mesa
australia;1979;0;0;importacao_vinhos_de_mesa
austria;1979;3756;4250;importacao_vinhos_de_mesa
bermudas;1979;0;0;importacao_vinhos_de_mesa
belgica;1979;0;0;importacao_vinhos_de_mesa
bolivia;1979;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;1979;0;0;importacao_vinhos_de_mesa
brasil;1979;0;0;importacao_vinhos_de_mesa
bulgaria;1979;0;0;importacao_vinhos_de_mesa
canada;1979;0;0;importacao_vinhos_de_mesa
chile;1979;4315227;4235991;importacao_vinhos_de_mesa
china;1979;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;1979;0;0;importacao_vinhos_de_mesa
croacia;1979;0;0;importacao_vinhos_de_mesa
cuba;1979;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;1979;0;0;importacao_vinhos_de_mesa
eslovênia;1979;0;0;importacao_vinhos_de_mesa
eslovaquia;1979;0;0;importacao_vinhos_de_mesa
espanha;1979;92476;103825;importacao_vinhos_de_mesa
estados unidos;1979;36360;32400;importacao_vinhos_de_mesa
franca;1979;795004;458369;importacao_vinhos_de_mesa
georgia;1979;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;1979;0;0;importacao_vinhos_de_mesa
grecia;1979;0;0;importacao_vinhos_de_mesa
hong kong;1979;0;0;importacao_vinhos_de_mesa
hungria;1979;0;0;importacao_vinhos_de_mesa
ionesia;1979;0;0;importacao_vinhos_de_mesa
irlaa;1979;0;0;importacao_vinhos_de_mesa
israel;1979;0;0;importacao_vinhos_de_mesa
italia;1979;562726;407274;importacao_vinhos_de_mesa
japao;1979;0;0;importacao_vinhos_de_mesa
iugoslavia;1979;2050;2100;importacao_vinhos_de_mesa
libano;1979;0;0;importacao_vinhos_de_mesa
luxemburgo;1979;0;0;importacao_vinhos_de_mesa
macedonia;1979;0;0;importacao_vinhos_de_mesa
marrocos;1979;0;0;importacao_vinhos_de_mesa
mexico;1979;0;0;importacao_vinhos_de_mesa
moldavia;1979;0;0;importacao_vinhos_de_mesa
montenegro;1979;0;0;importacao_vinhos_de_mesa
noruega;1979;0;0;importacao_vinhos_de_mesa
nova zelaia;1979;0;0;importacao_vinhos_de_mesa
paises baixos _holaa;1979;0;0;importacao_vinhos_de_mesa
panama;1979;0;0;importacao_vinhos_de_mesa
peru;1979;0;0;importacao_vinhos_de_mesa
porto rico;1979;0;0;importacao_vinhos_de_mesa
portugal;1979;3493450;2823760;importacao_vinhos_de_mesa
reino unido;1979;0;0;importacao_vinhos_de_mesa
republica dominicana;1979;0;0;importacao_vinhos_de_mesa
romênia;1979;0;0;importacao_vinhos_de_mesa
russia;1979;0;0;importacao_vinhos_de_mesa
san marino;1979;0;0;importacao_vinhos_de_mesa
servia;1979;0;0;importacao_vinhos_de_mesa
siria;1979;0;0;importacao_vinhos_de_mesa
suazilaia;1979;0;0;importacao_vinhos_de_mesa
suica;1979;0;0;importacao_vinhos_de_mesa
tcheca, republica;1979;0;0;importacao_vinhos_de_mesa
tunisia;1979;0;0;importacao_vinhos_de_mesa
turquia;1979;0;0;importacao_vinhos_de_mesa
ucrania;1979;0;0;importacao_vinhos_de_mesa
uruguai;1979;22900;13320;importacao_vinhos_de_mesa
nao consta na tabela;1979;0;0;importacao_vinhos_de_mesa
nao declarados;1979;0;0;importacao_vinhos_de_mesa
outros;1979;2614;2411;importacao_vinhos_de_mesa
africa do sul;1980;0;0;importacao_vinhos_de_mesa
alemanha;1980;704307;457033;importacao_vinhos_de_mesa
argelia;1980;0;0;importacao_vinhos_de_mesa
arabia saudita;1980;0;0;importacao_vinhos_de_mesa
argentina;1980;479464;298471;importacao_vinhos_de_mesa
armênia;1980;0;0;importacao_vinhos_de_mesa
australia;1980;0;0;importacao_vinhos_de_mesa
austria;1980;5878;2385;importacao_vinhos_de_mesa
bermudas;1980;0;0;importacao_vinhos_de_mesa
belgica;1980;0;0;importacao_vinhos_de_mesa
bolivia;1980;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;1980;0;0;importacao_vinhos_de_mesa
brasil;1980;0;0;importacao_vinhos_de_mesa
bulgaria;1980;0;0;importacao_vinhos_de_mesa
canada;1980;0;0;importacao_vinhos_de_mesa
chile;1980;3199365;2568586;importacao_vinhos_de_mesa
china;1980;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;1980;0;0;importacao_vinhos_de_mesa
croacia;1980;0;0;importacao_vinhos_de_mesa
cuba;1980;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;1980;0;0;importacao_vinhos_de_mesa
eslovênia;1980;0;0;importacao_vinhos_de_mesa
eslovaquia;1980;0;0;importacao_vinhos_de_mesa
espanha;1980;109277;111381;importacao_vinhos_de_mesa
estados unidos;1980;36720;32400;importacao_vinhos_de_mesa
franca;1980;508338;248038;importacao_vinhos_de_mesa
georgia;1980;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;1980;0;0;importacao_vinhos_de_mesa
grecia;1980;0;0;importacao_vinhos_de_mesa
hong kong;1980;0;0;importacao_vinhos_de_mesa
hungria;1980;0;0;importacao_vinhos_de_mesa
ionesia;1980;0;0;importacao_vinhos_de_mesa
irlaa;1980;0;0;importacao_vinhos_de_mesa
israel;1980;0;0;importacao_vinhos_de_mesa
italia;1980;283635;217226;importacao_vinhos_de_mesa
japao;1980;0;0;importacao_vinhos_de_mesa
iugoslavia;1980;0;0;importacao_vinhos_de_mesa
libano;1980;0;0;importacao_vinhos_de_mesa
luxemburgo;1980;0;0;importacao_vinhos_de_mesa
macedonia;1980;0;0;importacao_vinhos_de_mesa
marrocos;1980;0;0;importacao_vinhos_de_mesa
mexico;1980;0;0;importacao_vinhos_de_mesa
moldavia;1980;0;0;importacao_vinhos_de_mesa
montenegro;1980;0;0;importacao_vinhos_de_mesa
noruega;1980;0;0;importacao_vinhos_de_mesa
nova zelaia;1980;0;0;importacao_vinhos_de_mesa
paises baixos _holaa;1980;0;0;importacao_vinhos_de_mesa
panama;1980;0;0;importacao_vinhos_de_mesa
peru;1980;0;0;importacao_vinhos_de_mesa
porto rico;1980;0;0;importacao_vinhos_de_mesa
portugal;1980;2146952;1601931;importacao_vinhos_de_mesa
reino unido;1980;0;0;importacao_vinhos_de_mesa
republica dominicana;1980;0;0;importacao_vinhos_de_mesa
romênia;1980;0;0;importacao_vinhos_de_mesa
russia;1980;0;0;importacao_vinhos_de_mesa
san marino;1980;0;0;importacao_vinhos_de_mesa
servia;1980;0;0;importacao_vinhos_de_mesa
siria;1980;0;0;importacao_vinhos_de_mesa
suazilaia;1980;0;0;importacao_vinhos_de_mesa
suica;1980;0;0;importacao_vinhos_de_mesa
tcheca, republica;1980;0;0;importacao_vinhos_de_mesa
tunisia;1980;0;0;importacao_vinhos_de_mesa
turquia;1980;0;0;importacao_vinhos_de_mesa
ucrania;1980;0;0;importacao_vinhos_de_mesa
uruguai;1980;16800;8880;importacao_vinhos_de_mesa
nao consta na tabela;1980;0;0;importacao_vinhos_de_mesa
nao declarados;1980;0;0;importacao_vinhos_de_mesa
outros;1980;10543;10446;importacao_vinhos_de_mesa
africa do sul;1981;0;0;importacao_vinhos_de_mesa
alemanha;1981;853830;707194;importacao_vinhos_de_mesa
argelia;1981;0;0;importacao_vinhos_de_mesa
arabia saudita;1981;0;0;importacao_vinhos_de_mesa
argentina;1981;209173;131738;importacao_vinhos_de_mesa
armênia;1981;0;0;importacao_vinhos_de_mesa
australia;1981;0;0;importacao_vinhos_de_mesa
austria;1981;0;0;importacao_vinhos_de_mesa
bermudas;1981;0;0;importacao_vinhos_de_mesa
belgica;1981;0;0;importacao_vinhos_de_mesa
bolivia;1981;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;1981;0;0;importacao_vinhos_de_mesa
brasil;1981;0;0;importacao_vinhos_de_mesa
bulgaria;1981;0;0;importacao_vinhos_de_mesa
canada;1981;0;0;importacao_vinhos_de_mesa
chile;1981;2344875;1647720;importacao_vinhos_de_mesa
china;1981;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;1981;0;0;importacao_vinhos_de_mesa
croacia;1981;0;0;importacao_vinhos_de_mesa
cuba;1981;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;1981;0;0;importacao_vinhos_de_mesa
eslovênia;1981;0;0;importacao_vinhos_de_mesa
eslovaquia;1981;0;0;importacao_vinhos_de_mesa
espanha;1981;59696;56316;importacao_vinhos_de_mesa
estados unidos;1981;33443;28350;importacao_vinhos_de_mesa
franca;1981;479427;303063;importacao_vinhos_de_mesa
georgia;1981;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;1981;0;0;importacao_vinhos_de_mesa
grecia;1981;0;0;importacao_vinhos_de_mesa
hong kong;1981;0;0;importacao_vinhos_de_mesa
hungria;1981;0;0;importacao_vinhos_de_mesa
ionesia;1981;0;0;importacao_vinhos_de_mesa
irlaa;1981;0;0;importacao_vinhos_de_mesa
israel;1981;0;0;importacao_vinhos_de_mesa
italia;1981;222760;178772;importacao_vinhos_de_mesa
japao;1981;0;0;importacao_vinhos_de_mesa
iugoslavia;1981;0;0;importacao_vinhos_de_mesa
libano;1981;0;0;importacao_vinhos_de_mesa
luxemburgo;1981;0;0;importacao_vinhos_de_mesa
macedonia;1981;0;0;importacao_vinhos_de_mesa
marrocos;1981;0;0;importacao_vinhos_de_mesa
mexico;1981;0;0;importacao_vinhos_de_mesa
moldavia;1981;0;0;importacao_vinhos_de_mesa
montenegro;1981;0;0;importacao_vinhos_de_mesa
noruega;1981;0;0;importacao_vinhos_de_mesa
nova zelaia;1981;0;0;importacao_vinhos_de_mesa
paises baixos _holaa;1981;0;0;importacao_vinhos_de_mesa
panama;1981;0;0;importacao_vinhos_de_mesa
peru;1981;0;0;importacao_vinhos_de_mesa
porto rico;1981;0;0;importacao_vinhos_de_mesa
portugal;1981;1271300;933906;importacao_vinhos_de_mesa
reino unido;1981;0;0;importacao_vinhos_de_mesa
republica dominicana;1981;0;0;importacao_vinhos_de_mesa
romênia;1981;0;0;importacao_vinhos_de_mesa
russia;1981;0;0;importacao_vinhos_de_mesa
san marino;1981;0;0;importacao_vinhos_de_mesa
servia;1981;0;0;importacao_vinhos_de_mesa
siria;1981;0;0;importacao_vinhos_de_mesa
suazilaia;1981;0;0;importacao_vinhos_de_mesa
suica;1981;0;0;importacao_vinhos_de_mesa
tcheca, republica;1981;0;0;importacao_vinhos_de_mesa
tunisia;1981;0;0;importacao_vinhos_de_mesa
turquia;1981;0;0;importacao_vinhos_de_mesa
ucrania;1981;0;0;importacao_vinhos_de_mesa
uruguai;1981;0;0;importacao_vinhos_de_mesa
nao consta na tabela;1981;0;0;importacao_vinhos_de_mesa
nao declarados;1981;0;0;importacao_vinhos_de_mesa
outros;1981;17869;17133;importacao_vinhos_de_mesa
africa do sul;1982;0;0;importacao_vinhos_de_mesa
alemanha;1982;1126928;996948;importacao_vinhos_de_mesa
argelia;1982;0;0;importacao_vinhos_de_mesa
arabia saudita;1982;0;0;importacao_vinhos_de_mesa
argentina;1982;264487;191972;importacao_vinhos_de_mesa
armênia;1982;0;0;importacao_vinhos_de_mesa
australia;1982;0;0;importacao_vinhos_de_mesa
austria;1982;0;0;importacao_vinhos_de_mesa
bermudas;1982;0;0;importacao_vinhos_de_mesa
belgica;1982;0;0;importacao_vinhos_de_mesa
bolivia;1982;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;1982;0;0;importacao_vinhos_de_mesa
brasil;1982;0;0;importacao_vinhos_de_mesa
bulgaria;1982;0;0;importacao_vinhos_de_mesa
canada;1982;0;0;importacao_vinhos_de_mesa
chile;1982;1124272;786016;importacao_vinhos_de_mesa
china;1982;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;1982;0;0;importacao_vinhos_de_mesa
croacia;1982;0;0;importacao_vinhos_de_mesa
cuba;1982;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;1982;0;0;importacao_vinhos_de_mesa
eslovênia;1982;0;0;importacao_vinhos_de_mesa
eslovaquia;1982;0;0;importacao_vinhos_de_mesa
espanha;1982;104790;119748;importacao_vinhos_de_mesa
estados unidos;1982;52983;40563;importacao_vinhos_de_mesa
franca;1982;424752;313977;importacao_vinhos_de_mesa
georgia;1982;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;1982;0;0;importacao_vinhos_de_mesa
grecia;1982;0;0;importacao_vinhos_de_mesa
hong kong;1982;0;0;importacao_vinhos_de_mesa
hungria;1982;0;0;importacao_vinhos_de_mesa
ionesia;1982;0;0;importacao_vinhos_de_mesa
irlaa;1982;0;0;importacao_vinhos_de_mesa
israel;1982;0;0;importacao_vinhos_de_mesa
italia;1982;322430;284440;importacao_vinhos_de_mesa
japao;1982;0;0;importacao_vinhos_de_mesa
iugoslavia;1982;1650;1350;importacao_vinhos_de_mesa
libano;1982;0;0;importacao_vinhos_de_mesa
luxemburgo;1982;0;0;importacao_vinhos_de_mesa
macedonia;1982;0;0;importacao_vinhos_de_mesa
marrocos;1982;0;0;importacao_vinhos_de_mesa
mexico;1982;0;0;importacao_vinhos_de_mesa
moldavia;1982;0;0;importacao_vinhos_de_mesa
montenegro;1982;0;0;importacao_vinhos_de_mesa
noruega;1982;0;0;importacao_vinhos_de_mesa
nova zelaia;1982;0;0;importacao_vinhos_de_mesa
paises baixos _holaa;1982;0;0;importacao_vinhos_de_mesa
panama;1982;0;0;importacao_vinhos_de_mesa
peru;1982;0;0;importacao_vinhos_de_mesa
porto rico;1982;0;0;importacao_vinhos_de_mesa
portugal;1982;1258983;1074983;importacao_vinhos_de_mesa
reino unido;1982;0;0;importacao_vinhos_de_mesa
republica dominicana;1982;0;0;importacao_vinhos_de_mesa
romênia;1982;0;0;importacao_vinhos_de_mesa
russia;1982;0;0;importacao_vinhos_de_mesa
san marino;1982;0;0;importacao_vinhos_de_mesa
servia;1982;0;0;importacao_vinhos_de_mesa
siria;1982;0;0;importacao_vinhos_de_mesa
suazilaia;1982;0;0;importacao_vinhos_de_mesa
suica;1982;0;0;importacao_vinhos_de_mesa
tcheca, republica;1982;0;0;importacao_vinhos_de_mesa
tunisia;1982;0;0;importacao_vinhos_de_mesa
turquia;1982;0;0;importacao_vinhos_de_mesa
ucrania;1982;0;0;importacao_vinhos_de_mesa
uruguai;1982;0;0;importacao_vinhos_de_mesa
nao consta na tabela;1982;0;0;importacao_vinhos_de_mesa
nao declarados;1982;0;0;importacao_vinhos_de_mesa
outros;1982;30505;22104;importacao_vinhos_de_mesa
africa do sul;1983;0;0;importacao_vinhos_de_mesa
alemanha;1983;908380;850055;importacao_vinhos_de_mesa
argelia;1983;0;0;importacao_vinhos_de_mesa
arabia saudita;1983;0;0;importacao_vinhos_de_mesa
argentina;1983;188625;132634;importacao_vinhos_de_mesa
armênia;1983;0;0;importacao_vinhos_de_mesa
australia;1983;0;0;importacao_vinhos_de_mesa
austria;1983;7581;8400;importacao_vinhos_de_mesa
bermudas;1983;0;0;importacao_vinhos_de_mesa
belgica;1983;0;0;importacao_vinhos_de_mesa
bolivia;1983;0;0;importacao_vinhos_de_mesa
bosnia-herzegovina;1983;0;0;importacao_vinhos_de_mesa
brasil;1983;0;0;importacao_vinhos_de_mesa
bulgaria;1983;0;0;importacao_vinhos_de_mesa
canada;1983;0;0;importacao_vinhos_de_mesa
chile;1983;781217;598657;importacao_vinhos_de_mesa
china;1983;0;0;importacao_vinhos_de_mesa
coreia do sul, republica;1983;0;0;importacao_vinhos_de_mesa
croacia;1983;0;0;importacao_vinhos_de_mesa
cuba;1983;0;0;importacao_vinhos_de_mesa
emirados arabes unidos;1983;0;0;importacao_vinhos_de_mesa
eslovênia;1983;0;0;importacao_vinhos_de_mesa
eslovaquia;1983;0;0;importacao_vinhos_de_mesa
espanha;1983;60450;65961;importacao_vinhos_de_mesa
estados unidos;1983;24570;21654;importacao_vinhos_de_mesa
franca;1983;329128;267008;importacao_vinhos_de_mesa
georgia;1983;0;0;importacao_vinhos_de_mesa
georgia do sul e sawich do sul, ilhas;1983;0;0;importacao_vinhos_de_mesa
grecia;1983;0;0;importacao_vinhos_de_mesa
hong kong;1983;0;0;importacao_vinhos_de_mesa
hungria;1983;0;0;importacao_vinhos_de_mesa
ionesia;1983;0;0;importacao_vinhos_de_mesa
irlaa;1983;0;0;importacao_vinhos_de_mesa
israel;1983;0;0;importacao_vinhos_de_mesa
italia;1983;308260;266333;importacao_vinhos_de_mesa
japao;1983;0;0;importacao_vinhos_de_mesa
iugoslavia;1983;0;0;importacao_vinhos_de_mesa
libano;1983;0;0;importacao_vinhos_de_mesa
luxemburgo;1983;0;0;importacao_vinhos_de_mesa
macedonia;1983;0;0;importacao_vinhos_de_mesa
marrocos;1983;0;0;importacao_vinhos_de_mesa
mexico;1983;0;0;importacao_vinhos_de_mesa
moldavia;1983;0;0;importacao_vinhos_de_mesa
montenegro;1983;0;0;importacao_vinhos_de_mesa
noruega;1983;0;0;importacao_vinhos_de_mesa
nova zelaia;1983;0;0;importacao_vinhos_de_mesa
paises baixos _holaa;1983;0;0;importacao_vinhos_de_mesa
panama;1983;0;0;importacao_vinhos_de_mesa
peru;1983;0;0;importacao_vinhos_de_mesa
porto rico;1983;0;0;importacao_vinhos_de_mesa
portugal;1983;1338370;1189656;importacao_vinhos_de_mesa
reino unido;1983;0;0;importacao_vinhos_de_mesa
republica dominicana;1983;0;0;importacao_vinhos_de_mesa
romênia;1983;0;0;importacao_vinhos_de_mesa
russia;1983;0;0;importacao_vinhos_de_mesa
san marino;1983;0;0;importacao_vinhos_de_mesa
servia;1983;0;0;importacao_vinhos_de_mesa
siria;1983;0;0;importacao_vinhos_de_mesa
suazilaia;1983;0;0;importacao_vinhos_de_mesa
suica;1983;0;0;importacao_vinhos_de_mesa
tcheca, republica;1983;0;0;importacao_vinhos_de_mesa
tunisia;1983;0;0;importacao_vinhos_de_mesa
turquia;1983;0;0;importacao_vinhos_de_mesa
ucrania;1983;0;0;importacao_vinhos_de_mesa
uruguai;1983;0;0;importacao_vinhos_de_mesa
nao consta na tabela;1983;0;0;importacao_vinhos_de_mesa
nao declarados;1983;0;0;importacao_vinhos_de_mesa
outros;1983;5862;6738;importacao_vinhos_de_mesa
africa do sul;1984;0;0;importacao_vinhos_de_mesa
alemanha;1984;564129;586645;importacao_vinhos_de_mesa
argelia;1984;0;0;importacao_vinhos_de_mesa
arabia saudita;1984;0;0;importacao_vinhos_de_mesa
argentina;1984;64603;42438;importacao_vinhos_de_mesa
